,DATE,STAR,REVIEW
13348,2014년 1월 11일,별표 5개 만점에 5개를 받았습니다.,굿
13349,2014년 1월 1일,별표 5개 만점에 5개를 받았습니다.,좋다좋다
13350,2013년 11월 1일,별표 5개 만점에 2개를 받았습니다.,바코드만보면되는데 왜 어플 열때마다 네트워크연결을하라는 것인지. . 시간도 걸리고 불편해요 계산대앞에서 이거띄우느라보내는일분도 뒷사람 눈치보입니다
13351,2013년 8월 2일,별표 5개 만점에 4개를 받았습니다.,"이거 할인이되긴되는데 왜 바코드가 짤려서 나오는거죠?? 제폰이 이상한건가 다른사람들폰에서는 잘나오거든요,,, 포인트조회도 원처럼 나오질안아요.. 이것들만 아니면 참 괜찮은어플인데,,,ㅠㅠ"
13352,2013년 9월 16일,별표 5개 만점에 5개를 받았습니다.,편의점 갈때마다 쓰고있어요! 팝카드랑 같이쓰면 2배할인되서 좋아요 ㅎㅎ
13353,2013년 9월 5일,별표 5개 만점에 1개를 받았습니다.,"내폰인데, 인증이 안되는 이유가 뭐지? 담당자들은 리뷰글 안보나? 같은증상 글들 많은데"
13354,2016년 2월 23일,별표 5개 만점에 1개를 받았습니다.,사용을 하라는건지 말라는건지... 어쩌라는겁니까?? 말로는 VIP라고는 해놓고... 사용을 하게 해줘야죠...
13355,2013년 8월 15일,별표 5개 만점에 1개를 받았습니다.,멤버십카드도있고 폰이랑 명의도같고한데 멤버십회원이아니라면서 카드발급받아라네요? 왜이러는거죠?
13356,2013년 10월 3일,별표 5개 만점에 5개를 받았습니다.,와이파이 포지 둘다잘되고 바코드안찍힘도없고 좋은데요
13357,2013년 8월 31일,별표 5개 만점에 5개를 받았습니다.,혹시나안찍히시는분들화면밝기를 올려주세요 ㅎㅎ
13358,2013년 9월 30일,별표 5개 만점에 2개를 받았습니다.,바코드가 잘려서 나와요ㅠㅠ 오늘 편의점에 포인트쓰러갔다가 안되서 십분동안 실랑이하다 나왔네요..
13359,2013년 9월 10일,별표 5개 만점에 1개를 받았습니다.,아니 나는 아예 실행조차안되는데요? ㅋㅋㅋㅋ 아웃음나와ㅋㅋㅋㅋ 몇번을지웠다 깔아도 안되네ㅋㅋㅋㅋ
13360,2013년 10월 6일,별표 5개 만점에 2개를 받았습니다.,노트3로 기기변경해서 새로 설치했더니 프로그램실행이 안됨
13361,2013년 8월 16일,별표 5개 만점에 1개를 받았습니다.,어플실행이아예안되요ㅜㅜ 빨리해결해주세요
13362,2016년 7월 7일,별표 5개 만점에 5개를 받았습니다.,유플러스 멤버십 정말 좋아졌네유 ㅋㅋㅋ인터파크에서 유용하게쓸게요
13363,2013년 8월 16일,별표 5개 만점에 5개를 받았습니다.,아쥬 조아요 처음이라그럴 수 있지만 넘 좋아요 가족끼리 영화보러 갔는데 할인 됬어요! 땡큐비큐 쌩유~~!!!
13364,2013년 11월 7일,별표 5개 만점에 1개를 받았습니다.,회원가입이왜안되는거죠
13365,2013년 10월 8일,별표 5개 만점에 1개를 받았습니다.,왜 연결되있는데 안된다고함--
13366,2013년 9월 29일,별표 5개 만점에 1개를 받았습니다.,어플자체가아예안열려요ㅠㅜㅜ뭐가문제일까요.???
13367,2013년 9월 20일,별표 5개 만점에 1개를 받았습니다.,매번 바코드가 안읽혀서 숫자로 쳐서함. 매우 번거로워요
13368,2013년 8월 15일,별표 5개 만점에 5개를 받았습니다.,ㅋㅋ 굿
13369,2013년 10월 23일,별표 5개 만점에 3개를 받았습니다.,아직 써보기 전이라 잘 사용해볼게요
13370,2013년 7월 25일,별표 5개 만점에 5개를 받았습니다.,다른 분들 왜 안되는지 모르겠지만 와이파이 연결해도 잘되고 3g4g연결해도 잘 됩니다!!!
13371,2013년 11월 7일,별표 5개 만점에 5개를 받았습니다.,나만 쓸거임^^
13372,2016년 10월 11일,별표 5개 만점에 2개를 받았습니다.,안녕 하세요
13373,2013년 7월 25일,별표 5개 만점에 1개를 받았습니다.,와이파이에서 안됨..
13374,2013년 7월 29일,별표 5개 만점에 4개를 받았습니다.,ㅎ
13375,2013년 10월 16일,별표 5개 만점에 5개를 받았습니다.,좋아요
13376,2013년 7월 26일,별표 5개 만점에 5개를 받았습니다.,좋아요^^
13377,2013년 7월 27일,별표 5개 만점에 3개를 받았습니다.,굿
13378,2013년 6월 28일,별표 5개 만점에 1개를 받았습니다.,3G 와이파이 다 렌결되어 있는데 자꾸 연결하래. 왜 이러지 하고 삭제 재설치 마찬가지 다른 분들도 그러네. 헬쥐놈들 사람 작작 가지고 놀거래이 김 내려
13379,2013년 7월 22일,별표 5개 만점에 2개를 받았습니다.,"포인트70,000점있으면 뭐하노..쿠폰받아쓸케없는데"
13380,2013년 6월 14일,별표 5개 만점에 1개를 받았습니다.,울집에 와이파이 켜져있는 상태로 접속 시도했다 왜 씨족아! 데이터 접속이 차단되어있다고 팝업 띄우냐 어 ! 미친거 아냐 님이럴
13381,2013년 6월 22일,별표 5개 만점에 3개를 받았습니다.,와이파이되는데 안들어가지고 3g 4g 켜도 안들어가짐 ㅡㅡ 왜이런거에요?
13382,2013년 5월 28일,별표 5개 만점에 2개를 받았습니다.,와이파이 안드가짐 포지 드가짐 내가그럼
13383,2013년 6월 13일,별표 5개 만점에 5개를 받았습니다.,포지나 쓰리지써
13384,2013년 5월 14일,별표 5개 만점에 4개를 받았습니다.,지도 업그레이드 좀 해주세요 옛날지도라 사용처가 1개 뿐임;;
13385,2013년 6월 22일,별표 5개 만점에 1개를 받았습니다.,와이파이하고 3G/4G 동시에 켜있으면 역시 연결안됨 그냥 3G/4G만 켰을때만 연결됨
13386,2013년 5월 28일,별표 5개 만점에 2개를 받았습니다.,뭐... 보통임...좀 별로;
13387,2013년 5월 10일,별표 5개 만점에 5개를 받았습니다.,아주좋습니다~~유용하게 잘 쓰게습니다~~^^
13388,2013년 6월 17일,별표 5개 만점에 5개를 받았습니다.,귯
13389,2013년 7월 24일,별표 5개 만점에 4개를 받았습니다.,좋아요
13390,2013년 1월 10일,별표 5개 만점에 2개를 받았습니다.,좋은데요 와이파이가 있어도 안들어 가져요 오류 발생했다면서요 ㅠ ㅠ 들어가두요 포인트 볼수가 없어요 필요한데..;;ㅠ ㅜ 어덯게 해주시고요 이거 포인트 쓸수 있는지 물건을 살수 있는지 알려주세요 점원아저씨는 모르는 눈치였거든요
13391,2013년 1월 27일,별표 5개 만점에 1개를 받았습니다.,"어,업뎃후 연결을 못하네요. 와이파이 안됩니다.. 3G만 접속됨. 그리고 열받으면 전화로 따져요 . 여기서 화내지말고. 이거 읽지도 않는거같드만. 엘지 역시 꼼수."
13392,2013년 1월 10일,별표 5개 만점에 1개를 받았습니다.,이거 실행이안되요 ㅠㅠ 록인하라고 주민번호 앞자리 치는거에서 화면멈춰요 ㅜ 수정좀해주세요 ㅠ
13393,2013년 1월 18일,별표 5개 만점에 2개를 받았습니다.,휴대폰 교체 이후 쿠폰 지원이 안 되네요 예전엔 아주 잘 썼는데... 그것 때문에 이 어플 사용하는 거였거든요 얼른 지원해주세요~참고로 갤3 사용중입니다
13394,2016년 8월 18일,별표 5개 만점에 1개를 받았습니다.,담당기사에게 단말기 물건을 전했음에도 불구하고 단말기 입고처리된게 없다고 고객에게 비용을 물리는곳.
13395,2013년 1월 22일,별표 5개 만점에 4개를 받았습니다.,스마트월렛처럼 해당 어플 실행 시 밝기를 인식이 가능할 정도로 강제적으로 증가시키는 컨트롤이 필요함.(매 실행시 수동으로 밝기를 증가시키는건 매우 불편함) 아 그리고 김미연씨 데이터로 실행이 가능한 이유는 데이터를 통해서 어플을 구동해야만 이 사람이 유플러스 회원임을 인증해서 등급 및 포인트 한도를 불러오고 차감할 수 있기 때문임. 데이터먹게하려는게 아니고.
13396,2013년 1월 1일,별표 5개 만점에 1개를 받았습니다.,와이파이키면계속로딩중이길래..포쥐로바꿨더니바로켜지는...일부러데이터잡아먹을려고꼼수쓰시나요?
13397,2012년 12월 22일,별표 5개 만점에 1개를 받았습니다.,사용할때 점원한테 바코드 띄워서 보여주면 점원이 바코드 리더기로 대는데 안 읽히고 일리리 번호쳐서 입력하더라고요 불편하네요 업데이트 좀 해주세요
13398,2013년 1월 24일,별표 5개 만점에 1개를 받았습니다.,와이파이로는 아예되지도 않는데 그런 앱이 어딨삼?? 약올리는건지.......
13399,2012년 12월 23일,별표 5개 만점에 1개를 받았습니다.,인터넷에 연결을 못하네요. 와이파이도 데이터도..
13400,2013년 5월 4일,별표 5개 만점에 5개를 받았습니다.,잘만되는데...다만 인식을 못하는경우가 더럭있는데 폰화면 밝기문제인지 아닌지 잘 모르겠음... 그리고 이걸로데이터먹으면 얼마나먹는다고 어휴... 안되면 집에서 스샷찍어서 쓰면되는데 꼭 무식한티내는 애들있네...3지에서도 잘만되니 제발 이상한소리말길. 엘지관련어플중 유일하게 루팅후 살려놓은게 이거임 그리고 와이파이 가끔버그먹는지 안되는데 그냥 3지로 하는게 정신건강상 좋을듯
13401,2013년 3월 18일,별표 5개 만점에 5개를 받았습니다.,왜 굳이 들어가려고하니
13402,2012년 12월 23일,별표 5개 만점에 1개를 받았습니다.,엡뎃이후 접속이 안되고 저절로 종료됩니다. 고쳐주세요.
13403,2013년 4월 14일,별표 5개 만점에 2개를 받았습니다.,접속이안되요 wi-fi연결은됬는대ㅠ_ㅠ
13404,2013년 1월 9일,별표 5개 만점에 1개를 받았습니다.,어플을 들어가면 네트워크가 연결안되있다면서 접속이 안되네요 와이파이 데이터 둘 다 켜져있어도 안됩니다
13405,2013년 1월 7일,별표 5개 만점에 2개를 받았습니다.,작년도만 할일되는 제휴지점 갔다가 할인도 못받고 왔음 업데이트를 시켜야 이런일이 발생하지 않겠죠?
13406,2013년 4월 20일,별표 5개 만점에 1개를 받았습니다.,ㅡㅡ아예안득어가짐
13407,2013년 1월 28일,별표 5개 만점에 5개를 받았습니다.,난 와이파이 로 접속이 잘되는데 근데 이 앱 바코드로 멤버십 할인받을수 있죠?
13408,2013년 1월 5일,별표 5개 만점에 1개를 받았습니다.,U+ 앱은 죄다 믿을수가없네요ㅡㅡ
13409,2013년 1월 18일,별표 5개 만점에 1개를 받았습니다.,안뜸 짱나
13410,2013년 4월 30일,별표 5개 만점에 5개를 받았습니다.,밑에 댓다신분들 전 3G로도 잘 접속됩니다만 머 저한텐 조흔어플입니다
13411,2013년 1월 26일,별표 5개 만점에 1개를 받았습니다.,느리고느리고느림 ㅡㅡ
13412,2013년 4월 30일,별표 5개 만점에 1개를 받았습니다.,쓰레기
13413,2012년 12월 28일,별표 5개 만점에 1개를 받았습니다.,업뎃후에 앱이 작동안되요.....
13414,2013년 4월 9일,별표 5개 만점에 5개를 받았습니다.,갤투 3G사용하는데 너무잘되여. 안되도말지했는데 대만족^^
13415,2013년 1월 6일,별표 5개 만점에 4개를 받았습니다.,아주좋아요...
13416,2012년 11월 19일,별표 5개 만점에 3개를 받았습니다.,계속 일시적인 연결오류..휴 답이없다
13417,2012년 12월 2일,별표 5개 만점에 3개를 받았습니다.,계속 같은화면이네요
13418,2012년 11월 1일,별표 5개 만점에 1개를 받았습니다.,짜증남매우도대체인증이안됨!!!!
13419,2012년 11월 1일,별표 5개 만점에 1개를 받았습니다.,생년월일 인증이안돼요. 자꾸 에러나요.
13420,2012년 11월 13일,별표 5개 만점에 5개를 받았습니다.,베리굿. 깔끔하네요. ☆
13421,2012년 10월 27일,별표 5개 만점에 5개를 받았습니다.,모바일 완전좋은데 안찍힐때가 많은데
13422,2012년 11월 13일,별표 5개 만점에 5개를 받았습니다.,굿
13423,2012년 7월 18일,별표 5개 만점에 1개를 받았습니다.,이전에도 여러번 시도끝에 인증이 되더니..핸드폰 초기화하고 다시 받았는데 또 인증이 안되네요. 맨날 일시적인 네트워크 오류라고 다시 시도하라는 메시지만 나옵니다. 앱 좀 테스트해보고 똑바로 좀 만들어주세요. 인증이 되야 사용을 하죠. 글고 이전에 사용할때보니까 바코드 인식도 떨어집니다. 카드번호 입력해서 혜택 겨우 받았다는.. 문제점 해결 해주세요. 씹지말고...
13424,2012년 7월 20일,별표 5개 만점에 1개를 받았습니다.,핸펀비만 나오는거같네요 분명다르고 4g가 빠른데 자꾸3g들어가는지~ 폰이문제인지 왜그런지...안좋네요...이랬다저랬다 영~
13425,2012년 9월 10일,별표 5개 만점에 1개를 받았습니다.,SKT 갤럭시S2 에서 해서 인증이 안되나요? 일시적인 네트워크 오류 라고 뜨네요
13426,2012년 8월 15일,별표 5개 만점에 4개를 받았습니다.,이거 나만. 그런가? Sk kt도 쓰고있는데 잠긴화면에.나오게 돼는데 이건 안돼네요 그것만 돼면. 더 좋을듯 ..내폰이 그냥 옵티머스라서 그런가? ㅋ 근대왜 맴버쉬카드는 안와? 신청한지가 언제인데
13427,2012년 9월 27일,별표 5개 만점에 1개를 받았습니다.,계속 인식이 안 되잖아요;;; 캐셔는 결국 번호직접찍어서 계산하는데 괜히 미안해지고 계산시간 더 걸리고 이럴바에 그냥 카드쓰느니만 못하죠 ㅜ ㅜ
13428,2012년 8월 23일,별표 5개 만점에 1개를 받았습니다.,바코드인식률이상당히저조 한듯하네요 어떤곳은잘인식 되는데 베스킨라빈스나 파리바게트에서 인식이안될때가 많아요 관리자님들께서는 만드신거 테스트는해보시는지????
13429,2012년 8월 18일,별표 5개 만점에 5개를 받았습니다.,나름 유용한거같아요 주변에 지에스25 편의점도많고 가끔 입맛 돋구는용으로 피자를살때 할인 받는것도 쏠쏠하네요 아참!! 바코드 기본 화면에서 안되신다 하시는분들은 바코드 부분을 한번 눌러주시면 바코드만 확대해서 보여줍니다 ㄲ때 인식 해보시면 될거에요 ㅎ 이제 옵티머스원 약정 3개월에 기기값도 10만 밑이된 터라 후에 다른 폰 에관심이 많아지는데 그래도 통신사는 유플러스를 꾸준히 사용하고싶네요 ㅎㅎ
